Score_Comercial,Es_Desarrollo_Propio,Precio_Confiable,Municipio,Colonia,Operación,Tipo,Título/Colonia,Precio,precio_m2,precio_m2_vs_mediana,Recámaras,Baños,m²,Completitud,codigo_eb,Liga,lat,lon
32.5,,True,Zapopan,Puerta las Lomas,VENTA,Terreno,Terreno en Venta Zona Diamante Fraccionamiento Lomas Acueducto,17997210.0,33000.0,-0.840115357142857,,,545.37,0.5,EB-PP0733,https://www.aciertamax.com/property/terreno-en-venta-zona-diamante-fraccionamiento-lomas-acueducto-puerta-las-lomas,20.7013666165,-103.4294984775
32.5,,True,Zapopan,Puerta las Lomas,VENTA,Terreno,"Terrenos en Venta Coto Travessera, Zapopan - Av. Juan Palomar y Arias.",14141483.0,30609.27056277056,-0.7068057222271179,,,462.0,0.5,EB-TA7576,https://www.aciertamax.com/property/terrenos-en-venta-coto-travessera-zapopan-av-juan-palomar-y-arias,20.7022801713,-103.4284221104
32.5,,True,Zapopan,La Venta Del Astillero,VENTA,Terreno industrial,TERRENO EN VENTA EN CARR. NEXTIPAC,13118487.0,9300.0,-0.09168438124750775,,,1410.59,0.5,EB-WW0882,https://www.aciertamax.com/property/terreno-en-venta-en-carr-nextipac,20.7577485053,-103.533733955
32.5,,True,Zapopan,La Venta Del Astillero,VENTA,Terreno industrial,TERRENOS INDUSTRIALES EN VENTA EN SPRING PARK (FRENTE A TECHNOLOGY PARK),13405500.0,11134.136212624584,-0.30698522602199335,,,1204.0,0.5,EB-VF6670,https://www.aciertamax.com/property/terrenos-industriales-en-venta-en-spring-park-frente-a-technology-park-34eebfe8-2c3c-4357-809c-d7f35c610254,20.7266154286,-103.5119822292
32.5,,True,Zapopan,Real Vallarta,VENTA,Terreno comercial,Terreno en venta sobre Avenida,13500000.0,33750.0,-1.25,,,400.0,0.5,EB-UN6846,https://www.aciertamax.com/property/terreno-en-venta-en-esquina-400-m2-sobre-avenida,20.6787008,-103.4218712
32.5,,True,Zapopan,El Bajío,VENTA,Terreno,"TERRENO EN VENTA  DE OPORTUNIDAD EN LOS SUEÑOS RESIDENCIAL, ZAPOPAN",13500000.0,20209.580838323353,-0.12690788066723682,,,668.0,0.5,EB-VP5379,https://www.aciertamax.com/property/terreno-en-venta-de-oportunidad-en-los-suenos-residencial-zapopan,20.7100983615,-103.4715144249
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,"PASEO DE GRACIA – CONDOMINIO RESIDENCIAL EN AV. JUAN PALOMAR, ZAPOPAN",12724944.0,35347.066666666666,-0.970990309190476,,,360.0,0.5,EB-VT8536,https://www.aciertamax.com/property/paseo-de-gracia-condominio-residencial-en-av-juan-palomar-zapopan,20.7009937,-103.4262191
32.5,,True,Zapopan,Ciudad Granja,VENTA,Terreno,CIUDAD GRANJA TERRENO USO MIXTO,12990000.0,21650.0,-0.20722719642857132,,,600.0,0.5,EB-VF8206,https://www.aciertamax.com/property/terreno-residencial-uso-mixto-en-ciudad-granja,20.6815358,-103.4537135
32.5,,True,Zapopan,El Colli Urbano 1a. Sección,VENTA,Terreno,"TERRENO EN VENTA PARA DESARROLLO HABITACIONAL VERTICAL EN EL COLLI, ZAPOPAN.",14500000.0,19256.308100929615,-0.0737523714665148,,,753.0,0.5,EB-SE1568,https://www.aciertamax.com/property/terreno-en-venta-para-desarrollo-habitacional-vertical-en-el-colli-zapopan,20.6430655467,-103.4289997786
32.5,,True,Zapopan,Santa Fe,VENTA,Terreno comercial,Terreno con Local Comercial y Terraza en Venta. Eva Briseño.,13870000.0,30822.222222222223,-1.0548148148148149,,,450.0,0.5,EB-WV5419,https://www.aciertamax.com/property/terreno-con-local-comercial-y-terraza-en-venta-eva-briseno,20.7140753,-103.3929061
32.5,,True,Zapopan,Puerta Del Roble,VENTA,Terreno,Terreno en venta Juan Palomar y Arias,13900000.0,34910.58870805706,-0.9466518305634488,,,398.16,0.5,EB-QR9744,https://www.aciertamax.com/property/terreno-en-venta-juan-palomar-y-arias,20.6926778,-103.4267562
32.5,,True,Zapopan,Jardines Del Sol,VENTA,Edificio,SE VENDE EDIFICIO USO DE SUELO MIXTO EN EXCELENTE UBICACIÓN,13900000.0,24691.358024691355,-0.09161793372319679,,,562.95,0.5,EB-TV2197,https://www.aciertamax.com/property/se-vende-edificio-uso-de-suelo-mixto-en-excelente-ubicacion-jardines-del-sol,20.6528591,-103.4184196
32.5,,True,Zapopan,Parque de La Castellana,VENTA,Terreno,Terreno en Venta Fraccionamiento Cumbres - Virreyes Zapopan,13900000.0,30217.391304347828,-0.6849541149068322,,,460.0,0.5,EB-WM1858,https://www.aciertamax.com/property/terreno-en-venta-fraccionamiento-cumbres-virreyes-zapopan,20.6979559,-103.4338782
32.5,,True,Zapopan,Altamira,VENTA,Oficina,OFICINA EN VENTA TORRE BUCE,13957308.0,82344.0,-0.1771857544009141,,,169.5,0.5,EB-QK0005,https://www.aciertamax.com/property/oficina-en-venta-torre-buce-altamira-oficina,20.7118081,-103.3825676
32.5,,True,Zapopan,Atemajac Del Valle,VENTA,Terreno,Terreno comercial en venta en Zapopan AV. FEDERALISMO NORTE,14000000.0,21505.37634408602,-0.19916282642089075,,,651.0,0.5,EB-OH3438,https://www.aciertamax.com/property/terreno-comercial-en-venta-en-zapopan-av-federalismo-norte,20.7294651895,-103.3532381033
32.5,,True,Zapopan,Puerta de Hierro,RENTA,Oficina,"Oficinas de Lujo en Renta en Puerta de Hierro, Zapopan, Jalisco",24000.0,1888.2769472856019,-2.2597623089983023,,,12.71,0.5,EB-WK5993,https://www.aciertamax.com/property/oficinas-de-lujo-en-renta-en-puerta-de-hierro-zapopan-jalisco-puerta-de-hierro-oficina,20.7094567,-103.4157171
32.5,,True,Zapopan,Zapopan Industrial Norte,VENTA,Bodega industrial,"BODEGAS DE CAMARA FRIA EN VENTA EN BELENES, ZAPOPAN",12725000.0,35946.32768361582,-0.6339239856189008,,,354.0,0.5,EB-VH2847,https://www.aciertamax.com/property/bodegas-de-camara-fria-en-venta-en-belenes-zapopan-ae7ca8e8-f665-4c4a-9d37-c3f76fd91d1a,20.7484639,-103.3943039
32.5,,True,Zapopan,Lomas de Zapopan,VENTA,Bodega comercial,"BODEGA EN VENTA EN PARQUE INDUSTRIAL , LOMAS DE ZAPOPAN",17127072.0,38700.0,-0.5208879272323473,,,442.56,0.5,EB-UI1074,https://www.aciertamax.com/property/bodega-en-venta-en-parque-industrial-lomas-de-zapopan-lomas-de-zapopan,20.7485432,-103.3947803
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,"TERRENO EN VENTA ""ALCAZAR ORIENTE""",17139500.0,29471.59364467983,-0.6433676383348236,,,581.56,0.5,EB-TC7790,https://www.aciertamax.com/property/terreno-en-venta-alcazar-oriente,20.6957267531,-103.4268286439
32.5,,True,Zapopan,Lomas de Zapopan,VENTA,Bodega industrial,BODEGA EN VENTA LOMAS DE ZAPOPAN,15900780.0,38585.69729913369,-0.753895331778804,,,412.09,0.5,EB-TR7141,https://www.aciertamax.com/property/bodega-en-venta-lomas-de-zapopan-lomas-de-zapopan,20.7483709,-103.3943085
32.5,,True,Zapopan,Paraísos Del Colli,RENTA,Bodega comercial,Bodega en Renta Paraísos del Colli COMO NUEVA,22000.0,190.6082134811991,-0.4662170267784546,,,115.42,0.5,EB-WU3101,https://www.aciertamax.com/property/bodega-en-renta-paraisos-del-colli-como-nueva,20.644961,-103.4502132
32.5,,True,Zapopan,Puerta de Hierro,RENTA,Oficina,"Oficinas de Lujo en Renta en Puerta de Hierro, Zapopan, Jalisco",22300.0,1885.0380388841927,-2.2541709302842907,,,11.83,0.5,EB-WK5995,https://www.aciertamax.com/property/oficinas-de-lujo-en-renta-en-puerta-de-hierro-zapopan-jalisco-43f8bfa8-f0b9-4175-8645-97b6249ad547,20.7094567,-103.4157171
32.5,,True,Zapopan,El Tigre,RENTA,Local comercial,LOCAL EN RENTA EN PLAZA ALEIRA,23800.0,417.5438596491228,-0.15883811871395745,,,57.0,0.5,EB-NC5987,https://www.aciertamax.com/property/local-en-renta-en-plaza-aleira,20.7505166,-103.4205001
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,Terreno en Venta,16613084.0,35881.390928725705,-1.0007848025331687,,,463.0,0.5,EB-QX0071,https://www.aciertamax.com/property/terreno-en-venta-vallarta-universidad,20.7009937,-103.4262191
32.5,,True,Zapopan,San Juan de Ocotan,VENTA,Terreno,TERRENOS EN VENTA EN COTO TRAVESSERA,16613084.0,35900.0,-1.001822464285714,,,462.76,0.5,EB-SO4763,https://www.aciertamax.com/property/terrenos-en-preventa-en-coto-travessera,20.7008403,-103.4278316
32.5,,True,Zapopan,Royal Country,VENTA,Terreno,TERRENO EN VENTA ABADÍA RESIDENCIAL JUAN PALOMAR Y ARIAS,17990000.0,31987.908961593173,-0.783680076458037,,,562.4,0.5,EB-WA3202,https://www.aciertamax.com/property/terreno-en-venta-abadia-residencial-juan-palomar-y-arias,20.7102997,-103.4255303
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,"TRAVESSERA – LOTES RESIDENCIALES EN PASEO DE GRACIA, ZAPOPAN",16613084.0,35881.390928725705,-1.0007848025331687,,,463.0,0.5,EB-VT8093,https://www.aciertamax.com/property/travessera-lotes-residenciales-en-paseo-de-gracia-zapopan,20.6997878,-103.4274076
32.5,,True,Zapopan,El Alcazar Poniente,VENTA,Terreno,Terreno a Perimetral en Condominio de Lujo,16719563.0,28750.000859771302,-0.6031308515131975,,,581.55,0.5,EB-QG2517,https://www.aciertamax.com/property/terreno-a-perimetral-en-condominio-de-lujo,20.6955932245,-103.4257606079
32.5,,True,Zapopan,San Juan de Ocotan,VENTA,Terreno,TERRENOS EN VENTA EN COTO TRAVESSERA,18845825.0,37300.0,-1.0798879642857142,,,505.25,0.5,EB-VL0088,https://www.aciertamax.com/property/terrenos-en-preventa-en-coto-travessera-san-juan-de-ocotan,20.7008403,-103.4278316
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,"TRAVESSERA – LOTES RESIDENCIALES EN PASEO DE GRACIA, ZAPOPAN",18845825.0,37318.46534653466,-1.0809176117927863,,,505.0,0.5,EB-VT8198,https://www.aciertamax.com/property/travessera-lotes-residenciales-en-paseo-de-gracia-zapopan-vallarta-universidad,20.6997878,-103.4274076
32.5,,True,Zapopan,Nextipac,VENTA,Bodega comercial,"BODEGA PARQUE INDUSTRIAL NEXTIPARK, Zapopan, Jalisco.",17650000.0,26946.564885496184,-0.058984630871685914,,,655.0,0.5,EB-UX8459,https://www.aciertamax.com/property/bodega-en-renta-nave-industrial-nextipark-zapopan-jalisco,20.7420811386,-103.5385667838
32.5,,True,Zapopan,Puerta las Lomas,VENTA,Terreno,Terreno en Venta en Esquina en Fraccionamiento Lomas Acueducto,17748300.0,33500.0,-0.8679958928571427,,,529.8,0.5,EB-WQ8439,https://www.aciertamax.com/property/terreno-en-venta-en-esquina-en-fraccionamiento-lomas-acueducto,20.700236701,-103.4285607477
32.5,,True,Zapopan,Puerta las Lomas,VENTA,Terreno,Terreno en Venta Lomas Acueducto - Av. Juan Palomar y Arias y Av. Universidad.,17748300.0,33550.66162570888,-0.8708208393869833,,,529.0,0.5,EB-WU8681,https://www.aciertamax.com/property/terreno-en-venta-lomas-acueducto-av-juan-palomar-y-arias-y-av-universidad-puerta-las-lomas,20.7012225257,-103.4297800734
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,Terreno en venta Lomas Acueducto,17748300.0,33500.0,-0.8679958928571427,,,529.8,0.5,EB-WY0659,https://www.aciertamax.com/property/terreno-en-venta-lomas-acueducto-d8fc311c-7962-4af3-b14e-48dfc89f0761,20.6990036,-103.428629
32.5,,True,Zapopan,Puerta las Lomas,VENTA,Terreno,TRAVESSERA - Lotes Residenciales en Venta en la Zona Diamante de Zapopan Av. Uni,16613084.0,35900.0,-1.001822464285714,,,462.76,0.5,EB-VK4945,https://www.aciertamax.com/property/travessera-lotes-residenciales-en-venta-en-la-zona-diamante-de-zapopan-av-uni,20.7028117928,-103.4274846621
32.5,,True,Zapopan,Fraccionamiento Real de Valdepeñas,VENTA,Local comercial,LOCAL COMERCIAL EN VENTA/RENTA EN Valdepeñas,10990000.0,27543.859649122805,-0.19789306531884823,,,399.0,0.5,EB-TM4416,https://www.aciertamax.com/property/local-comercial-en-venta-renta-en-valdepenas,20.7616545,-103.4000002
32.5,,True,Zapopan,Valle Real,VENTA,Terreno,Terreno en condominio Piemonte Junto Valle Real,10500000.0,26923.076923076922,-0.5012596153846152,,,390.0,0.5,EB-WJ5632,https://www.aciertamax.com/property/terreno-en-condominio-piemonte-junto-valle-real-valle-real-zapopan,20.7191596394,-103.4382855892
32.5,,True,Zapopan,El Tigre,RENTA,Local comercial,LOCAL EN RENTA EN PLAZA ALEIRA,26700.0,429.951690821256,-0.19327442378839485,,,62.1,0.5,EB-NC6877,https://www.aciertamax.com/property/local-en-renta-en-plaza-aleira-el-tigre,20.7505166,-103.4205001
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,"PASEO DE GRACIA – CONDOMINIO RESIDENCIAL EN AV. JUAN PALOMAR, ZAPOPAN",11918692.0,35367.038575667655,-0.972103964234845,,,337.0,0.5,EB-VT8811,https://www.aciertamax.com/property/paseo-de-gracia-condominio-residencial-en-av-juan-palomar-zapopan-vallarta-universidad,20.7009937,-103.4262191
32.5,,True,Zapopan,Royal Country,VENTA,Terreno,TERRENOS EN PREVENTA EN PASEO DE GRACIA,12218742.0,35300.0,-0.9683658214285713,,,346.14,0.5,EB-SR0626,https://www.aciertamax.com/property/terrenos-en-preventa-en-paseo-de-gracia-royal-country,20.6989579245,-103.4271383461
32.5,,True,Zapopan,Altamira,VENTA,Oficina,OFICINA EN VENTA TORRE BUCE,11626972.8,82344.00000000001,-0.1771857544009143,,,141.2,0.5,EB-QK0041,https://www.aciertamax.com/property/oficina-en-venta-torre-buce-5212a1f6-077c-4353-937b-3ceb48cf37f9,20.7118081,-103.3825676
32.5,,True,Zapopan,Valle Real,VENTA,Terreno,Terreno en Borea  zona real,11000000.0,31428.571428571428,-0.7524908163265304,,,350.0,0.5,EB-WD8339,https://www.aciertamax.com/property/terreno-en-borea-zona-real,20.7184872,-103.4445311
32.5,,True,Zapopan,Royal Country,VENTA,Terreno,TERRENOS EN PREVENTA EN PASEO DE GRACIA,12884147.0,35300.0,-0.9683658214285713,,,364.99,0.5,EB-SR0560,https://www.aciertamax.com/property/terrenos-en-preventa-en-paseo-de-gracia,20.6989579245,-103.4271383461
32.5,,True,Zapopan,Jardines Del Sol,RENTA,Local comercial,Local Comercial en Centro Comercial,24435.0,375.3456221198157,-0.04172245514606262,,,65.1,0.5,EB-UD7883,https://www.aciertamax.com/property/local-comercial-en-centro-comercial-jardines-del-sol,20.6494922,-103.4190291
32.5,,True,Zapopan,Unidad Cadete Francisco Márquez,VENTA,Terreno,Terreno en Esquina con Potencial Habitacional en Cadete Francisco Márquez,12900000.0,23827.55499732171,-0.3286499961738698,,,541.39,0.5,EB-WO3082,https://www.aciertamax.com/property/terreno-en-esquina-con-construccion-ideal-para-proyecto-habitacional,20.6338434,-103.4217695
32.5,,True,Zapopan,Zapopan Industrial Norte,VENTA,Terreno industrial,Terreno Industrial en Venta,7601490.0,8900.0,-0.04473021431213107,,,854.1,0.5,EB-RM4466,https://www.aciertamax.com/property/terreno-industrial-en-venta-zapopan-industrial-norte-zapopan,20.7876873,-103.5266363
32.5,,True,Zapopan,Residencial Victoria,RENTA,Local comercial,LOCAL EN PLANTA BAJA EN RESIDENCIAL VICTORIA,25139.0,457.07272727272726,-0.2685452968540566,,,55.0,0.5,EB-VA2367,https://www.aciertamax.com/property/local-en-planta-baja-en-residencial-victoria,20.6466819,-103.400542
32.5,,True,Zapopan,Puerta de Hierro,RENTA,Oficina,Oficinas Ejecutivas Premium en Torre ICON 23,25288.0,2191.3344887348353,-2.7829353279211895,,,11.54,0.5,EB-WC6404,https://www.aciertamax.com/property/oficinas-ejecutivas-premium-en-torre-icon-23,20.7094567,-103.4157171
32.5,,True,Zapopan,Puerta de Hierro,RENTA,Oficina,"Oficinas de Lujo en Renta en Puerta de Hierro, Zapopan, Jalisco",26500.0,1640.8668730650156,-1.8326543913964481,,,16.15,0.5,EB-WK5985,https://www.aciertamax.com/property/oficinas-de-lujo-en-renta-en-puerta-de-hierro-zapopan-jalisco-puerta-de-hierro-zapopan,20.7094567,-103.4157171
32.5,,True,Guadalajara,Arcos,VENTA,Terreno,TERRENO EN VENTA | PROPIEDAD CON USO MIXTO  | AV. INGLATERRA,7910000.0,36118.72146118721,-0.719939117199391,,,219.0,0.5,EB-VZ8525,https://www.aciertamax.com/property/terreno-en-venta-propiedad-con-uso-mixto-av-inglaterra,20.6669519106,-103.3792303552
32.5,,True,Guadalajara,Circunvalación Belisario,VENTA,Edificio,Edificio en Venta en Circunvalación Belisario Guadalajara,7500000.0,31512.605042016807,-0.3927914915966386,,,238.0,0.5,EB-WB5768,https://www.aciertamax.com/property/edificio-en-venta-en-circunvalacion-belisario-guadalajara,20.6922541,-103.3123754
32.5,,True,Guadalajara,Jardines de San José,VENTA,Local comercial,"LOCAL EN VENTA en Jardines de San José, sobre Av. Colón",6990000.0,71692.30769230769,-1.21923786436469,,,97.5,0.5,EB-UP3460,https://www.aciertamax.com/property/local-en-venta-en-jardines-de-san-jose-sobre-av-colon,20.6313889,-103.3819133
32.5,,True,Zapopan,Puerta de Hierro,VENTA,Oficina,Oficina en Venta en Dos Puntas Corporativo Zona Andares,12900000.0,69899.75616364129,0.0007165404651703456,,,184.55,0.5,EB-WG9460,https://www.aciertamax.com/property/oficina-en-venta-en-dos-puntas-corporativo-zona-andares,20.7109944,-103.410006
32.5,,True,Zapopan,Puerta de Hierro,RENTA,Local comercial,CONSULTORIO EN RENTA TORRE MEDICA ACUEDUCTO ZAPOPAN,24900.0,858.6206896551724,-1.3829889045069834,,,29.0,0.5,EB-WU3289,https://www.aciertamax.com/property/consultorio-en-renta-torre-medica-acueducto-zapopan,20.7238149,-103.4187495
32.5,,True,Zapopan,Puerta de Hierro,RENTA,Oficina,"CONSULTORIO EN RENTA | TORRE MÉDICA  ACUEDUCTO  , PUERTA DE HIERRO",24905.0,858.7931034482758,-0.48254809437386564,,,29.0,0.5,EB-UW1326,https://www.aciertamax.com/property/consultorio-en-renta-torre-medica-acueducto-puerta-de-hierro-puerta-de-hierro,20.7231687,-103.4179908
32.5,,True,Zapopan,Paraísos Del Colli,RENTA,Bodega comercial,Bodega en Renta en el Colli,25000.0,139.66480446927375,-0.0743446497636442,,,179.0,0.5,EB-WR0105,https://www.aciertamax.com/property/bodega-en-renta-en-el-colli-paraisos-del-colli,20.6479246,-103.450719
32.5,,True,Zapopan,Colinas de San Javier,RENTA,Local en centro comercial,"RENTA LOCAL 10-A ,PLAZA PABELLON",25000.0,362.21385105766444,-0.0030764788936708254,,,69.02,0.5,EB-KI1864,https://www.aciertamax.com/property/renta-local-10-a-plaza-pabellon,20.6978017,-103.4035
32.5,,True,Zapopan,Virreyes Residencial,RENTA,Local comercial,Locales en renta en Av. Naciones Unidas,25000.0,409.8360655737705,-0.1374461490338817,,,61.0,0.5,EB-QM4052,https://www.aciertamax.com/property/locales-en-renta-en-av-naciones-unidas,20.7005235784,-103.4461068587
32.5,,True,Zapopan,Fraccionamiento Real de Valdepeñas,VENTA,Bodega comercial,Bodega En Venta En Colonia Real De Valdepeñas,14334320.0,28000.0,-0.10038403003890761,,,511.94,0.5,EB-NU7850,https://www.aciertamax.com/property/bodega-en-venta-en-colonia-real-de-valdepenas-fraccionamiento-real-de-valdepenas,20.7485179,-103.3953512
32.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,"Terreno en venta, Lomas Acueducto",15798000.0,34194.805194805194,-0.9067389749536177,,,462.0,0.5,EB-UM8849,https://www.aciertamax.com/property/terreno-en-venta-lomas-acueducto-84300514-8262-46da-8937-83a46eca094e,20.688059,-103.4270201
32.5,,True,Zapopan,Puerta las Lomas,VENTA,Terreno,Terreno Perimetral en Venta en Punta Loma,14900000.0,29001.304085485724,-0.6171437886324898,,,513.77,0.5,EB-TV0891,https://www.aciertamax.com/property/terreno-perimetral-en-venta-en-punta-loma,20.7049208633,-103.4283125037
32.5,,True,Zapopan,Ciudad Granja,VENTA,Terreno,TERRENO EN VENTA en Ciudad Granja,10944000.0,19051.26642875794,-0.062319028138716266,,,574.45,0.5,EB-TA3848,https://www.aciertamax.com/property/terreno-en-venta-en-ciudad-granja-0428d76f-7d1d-49a1-8516-37ca93a1226b,20.6839028,-103.4544108
32.5,,True,Zapopan,Nextipac,VENTA,Nave industrial,NAVE EN RENTA/VENTA EN CAPITHAL PARK NEXTIPAC,15000000.0,24803.637866887144,-0.13479390321320162,,,604.75,0.5,EB-WK8011,https://www.aciertamax.com/property/nave-en-renta-venta-en-capithal-park-nextipac,20.7423109,-103.5383922
32.5,,True,Zapopan,Jardines Del Sol,RENTA,Local en centro comercial,Local en Renta en Plaza Ciudadela,24000.0,363.08623298033285,-0.005492360519085003,,,66.1,0.5,EB-RV3165,https://www.aciertamax.com/property/local-en-renta-en-plaza-ciudadela,20.6494922,-103.4190291
32.5,,True,Zapopan,Lomas Del Valle,VENTA,Terreno,Terreno en venta en Lomas del Valle,10300000.0,29096.045197740114,-0.622426654560129,,,354.0,0.5,EB-WV2490,https://www.aciertamax.com/property/terreno-en-venta-en-lomas-del-valle-e34980d3-f911-4549-aea5-75a21fcabdc3,20.6916597,-103.411675
32.5,,True,Zapopan,Ciudad Del Sol,VENTA,Local en centro comercial,Local en venta en Plaza del Sol en Zapopan,10000000.0,42918.454935622314,-0.13569344449816007,,,233.0,0.5,EB-VG5758,https://www.aciertamax.com/property/local-en-venta-en-plaza-del-sol-en-zapopan,20.6792718,-103.3833702
32.5,,True,Zapopan,El Vigía,VENTA,Terreno,¡Gran Oportunidad de Inversión! Terreno de 418 m² Ideal para Desarrollar o Const,10000000.0,23923.444976076556,-0.33399692412850307,,,418.0,0.5,EB-WH2904,https://www.aciertamax.com/property/gran-oportunidad-de-inversion-terreno-de-418-m-ideal-para-desarrollar-o-const,20.7265037,-103.3914621
32.5,,True,Zapopan,Valle Real,VENTA,Terreno,Terreno en Paseo la Toscana,9750000.0,37428.02303262956,-1.0870266657526733,,,260.5,0.5,EB-WQ9473,https://www.aciertamax.com/property/terreno-en-paseo-la-toscana,20.7275373,-103.4318225
32.5,,True,Zapopan,El Bosque,VENTA,Terreno,Hermoso Terreno en Residencial El Bosque,11200000.0,18666.666666666668,-0.04087333333333331,,,600.0,0.5,EB-QK2151,https://www.aciertamax.com/property/hermoso-terreno-en-residencial-el-bosque,20.6095341,-103.4537057
32.5,,True,Zapopan,Rancho Contento,VENTA,Terreno,"Terreno en venta en fraccionamiento Bosque del Romeral, Zapopan Jal.",10846000.0,22000.0,-0.22674357142857132,,,493.0,0.5,EB-UG8365,https://www.aciertamax.com/property/terreno-en-venta-en-fraccionamiento-bosque-del-romeral-zapopan-jal,20.7147519,-103.4761085
